model_year,kms_driven,owner,location,mileage,power,price,new_col,CC,brand_name
2018,6605.11895752201,1,mumbai,40.0,20.7,75000,True,200,TVS Apache RTR 
2015,49000.0,1,mumbai,38.0,21.0,54000,False,220,Bajaj Pulsar 
2018,9000.0,1,ludhiana,35.0,19.8,130000,False,350,Royal Enfield Classic 
2014,23000.0,1,mumbai,60.0,14.0,38000,False,150,Honda CB Trigger 
2016,32568.0,1,bangalore,59.0,8.5,25700,False,125,Suzuki Slingshot Plus 
2008,6605.11895752201,1,delhi,60.0,15.2,17000,True,160,TVS Apache RTR 
2012,32000.0,4,navi mumbai,38.0,18.28,40000,False,150,Honda CBR 
2013,16804.314654761907,2,ahmedabad,65.0,14.85,27899,True,150,Bajaj Pulsar 
2019,6605.11895752201,1,noida,42.0,23.2,102086,True,200,Bajaj Pulsar NS
2015,42000.0,1,delhi,40.0,19.8,70000,False,350,Royal Enfield Bullet Electra 
2017,45000.0,1,delhi,52.88,15.29,56000,False,160,Bajaj Pulsar NS
2018,15000.0,1,noida,52.85,15.29,72037,False,160,Bajaj Pulsar NS
2015,29000.0,1,mumbai,63.0,14.0,41000,False,150,Suzuki Gixxer 
2014,15373.75543859649,1,delhi,60.0,15.2,42400,True,160,TVS Apache RTR 
2018,96054.21,4,delhi,42.0,23.2,39000,True,200,Bajaj Pulsar NS
2017,29562.0,1,bangalore,35.0,27.2,140000,False,500,Royal Enfield Classic 
2009,16080.0,2,delhi,37.0,19.0,60000,False,350,Royal Enfield Electra 
2020,3500.0,1,mathura,64.87,10.72,62000,False,125,Honda SP
2019,1500.0,1,delhi,35.0,19.8,184000,False,350,Royal Enfield Classic 
2019,12738.0,1,delhi,81.0,8.2,54000,False,180.18,Hero Splendor Plus i3s 
2018,9100.0,1,delhi,35.0,19.8,135000,False,350,Royal Enfield Classic 
2018,11024.0,1,delhi,55.0,8.25,43000,False,100,Hero HF Deluxe 
2012,24500.0,1,gurgaon,32.0,27.2,79000,False,500,Royal Enfield Classic 
2019,85000.0,2,delhi,60.0,16.1,59000,False,160,TVS Apache RTR 
2017,58000.0,1,visakhapatnam,35.0,19.8,114900,False,350,Royal Enfield Classic 
2018,6605.11895752201,1,delhi,58.0,13.0,60000,True,150,Yamaha FZ S V 2.0 
1991,1700.0,1,bangalore,37.0,19.8,175000,False,350,Royal Enfield Bullet 
2019,9500.0,1,panipat,35.0,19.8,160000,False,350,Royal Enfield Classic 
2019,3200.0,1,ghaziabad,28.89,27.0,160000,False,295,Jawa Forty Two 
2019,14000.0,1,chandigarh,57.44,12.2,110000,False,150,Yamaha FZS-FI V 3.0 
2019,700.0,1,chandigarh,35.0,19.8,197000,False,350,Royal Enfield Classic 
2017,6000.0,1,chandigarh,35.0,24.8,145000,False,140.4,UM Renegade Commando 
2017,18000.0,1,chandigarh,43.0,20.3,115000,False,250,Yamaha Fazer 25 
2008,60000.0,1,pune,75.0,9.0,18000,False,125,Hero Super Splendor 
2020,1400.0,1,chandigarh,35.0,19.1,195000,False,350,Royal Enfield Classic 
2020,4000.0,1,jalandhar,33.43565765954475,29.6,225000,False,250,KTM Duke 
2017,15000.0,2,bangalore,32.0,24.5,180000,False,410,Royal Enfield Himalayan 
2020,200.0,1,ludhiana,38.0,21.0,132000,False,220,Bajaj Pulsar ABS 
2016,30000.0,1,mumbai,25.0,19.8,112800,False,350,Royal Enfield Electra 
2017,18000.0,1,kolkata,40.0,14.6,60800,False,150,Suzuki Gixxer SF 
2017,6605.11895752201,1,ghaziabad,42.0,23.2,54000,True,200,Bajaj Pulsar NS
2019,2900.0,1,sangli,33.105657659544754,26.1,165000,False,250,Suzuki Gixxer SF 
2018,11000.0,1,chandigarh,35.0,19.8,165000,False,350,Royal Enfield Classic 
2017,6605.11895752201,1,mumbai,52.0,15.44,69000,True,160,Honda CB Hornet 
2017,6605.11895752201,1,ludhiana,10.0,8.2,47000,True,100,Bajaj Platina  Alloy ES-
2018,9045.0,1,mumbai,38.0,21.0,80000,False,220,Bajaj Pulsar 
2016,11000.0,1,jalandhar,50.0,14.3,75000,False,150,Bajaj Avenger Street 
2019,13230.0,1,mumbai,35.0,19.8,175000,False,350,Royal Enfield Classic 
2017,16804.314654761907,2,ambala,37.0,19.8,120000,True,350,Royal Enfield Standard 
2016,8800.0,2,ambala,40.0,19.8,110000,False,350,Royal Enfield Thunderbird 
2018,6605.11895752201,1,vadodara,52.0,15.44,82000,True,160,Honda CB Hornet 
2015,10855.0,1,delhi,40.0,19.8,95000,False,350,Royal Enfield Thunderbird 
2016,20671.0,1,delhi,35.0,19.8,105000,False,350,Royal Enfield Classic 
2016,16000.0,1,ahmedabad,35.0,19.0,70000,False,220,Bajaj Avenger Cruise 
2015,28500.0,1,bangalore,35.0,19.8,115000,False,350,Royal Enfield Classic 
2021,3700.0,1,kolkata,35.45404761904762,20.2,180000,False,350,Royal Enfield Meteor 
2018,6605.11895752201,1,delhi,60.0,15.2,52000,True,160,TVS Apache RTR 
2020,3843.0,1,bangalore,35.0,25.1,210000,False,200,KTM RC 
2017,13000.0,2,rajkot,35.0,24.6,107500,False,200,KTM Duke 
2010,95000.0,1,delhi,65.0,15.0,17000,False,180,Bajaj Pulsar 
2021,99000.0,4,delhi,22.0,33.0,103000,False,310,TVS Apache RR
2014,38000.0,1,hyderabad,83.0,7.7,38000,False,100,Hero HF Deluxe 
2014,6605.11895752201,1,hyderabad,60.0,14.0,38000,True,150,Honda CB Unicorn 
2018,6605.11895752201,1,hyderabad,65.0,15.0,74000,True,150,Bajaj Pulsar 
2014,35000.0,1,hyderabad,37.0,19.8,125000,False,350,Royal Enfield‎ Bullet 
2015,6605.11895752201,1,hyderabad,65.0,10.0,45000,True,125,Honda CB Shine 
2015,23000.0,1,hyderabad,55.0,8.25,45000,False,100,Hero HF Deluxe Self 
2014,6605.11895752201,1,hyderabad,84.0,8.25,39000,True,110,Honda Dream Yuga 
2018,6605.11895752201,1,bangalore,28.0,34.5,150000,True,400,Bajaj Dominar 
2018,15000.0,2,delhi,60.0,16.1,60500,False,160,TVS Apache RTR 
2016,16875.0,1,delhi,89.0,8.1,26000,False,100,Bajaj CT 
2019,44000.0,1,chittorgarh,5.0,8.2,60000,False,100,Hero Passion Pro 
2016,28300.0,1,bangalore,40.0,19.0,55000,False,220,Bajaj Avenger 
2019,6605.11895752201,1,chittorgarh,10.0,8.1,48000,True,100,Bajaj Platina 
2016,16470.0,1,pune,50.0,14.3,550000,False,150,Bajaj Avenger Street 
2013,48000.0,1,chittorgarh,65.0,12.33,32000,False,125,Bajaj Discover 
2018,12000.0,1,chandigarh,34.40732642751614,29.6,150000,False,250,KTM Duke 
2018,13000.0,1,delhi,40.15,18.7,112000,False,150,Yamaha YZF-R15 V3 
2011,33693.0,1,ahmedabad,59.0,8.5,25000,False,125,Suzuki Slingshot 
2017,6605.11895752201,1,jalandhar,65.0,15.0,75000,True,150,Bajaj Pulsar 
2018,17700.0,2,bangalore,63.0,14.0,64200,False,150,Suzuki Gixxer 
2013,30000.0,1,chittorgarh,50.0,14.2,25000,False,150,Hero Xtreme 
2014,20000.0,1,chittorgarh,50.0,14.2,32000,False,150,Hero Xtreme 
2014,35000.0,2,ludhiana,37.0,19.8,110000,False,350,Royal Enfield‎ Bullet 
2019,6605.11895752201,1,mumbai,65.0,10.0,78000,True,125,Honda CB Shine 
2012,35000.0,2,ludhiana,45.0,17.0,40000,False,180,Bajaj Pulsar 
2019,12000.0,1,jalandhar,40.0,15.065193333333331,165000,False,125,KTM RC 
2017,18000.0,1,ludhiana,35.0,24.8,190000,False,149.5,UM Renegade Commando 
2021,800.0,1,jalandhar,35.42404761904762,20.2,225000,False,350,Royal Enfield Meteor 
1994,34000.0,2,ludhiana,37.0,19.8,78000,False,350,Royal Enfield Bullet 
1997,45000.0,3,ludhiana,37.0,19.8,90000,False,350,Royal Enfield‎ Bullet 
2019,6555.0,1,mumbai,81.86,8.6,58000,False,110,Bajaj CT
2008,45000.0,1,ludhiana,37.0,19.8,140000,False,350,Royal Enfield Bullet 
2018,7000.0,1,chandigarh,53.0,19.0,100000,False,220,Bajaj Avenger Street 
2019,600.0,1,chandigarh,35.0,19.8,195000,False,350,Royal Enfield Classic 
2017,12000.0,2,chandigarh,65.0,17.0,58000,False,180,Bajaj Pulsar 
2018,10000.0,1,chandigarh,40.15,18.7,140000,False,150,Yamaha YZF-R15 V3 
2015,15000.0,1,ambala,55.0,11.0,27000,False,125,Hero Ignitor 
2019,3200.0,1,chandigarh,45.0,14.3,120000,False,220,Bajaj Avenger Street 
2010,19500.0,1,delhi,32.0,27.2,85500,False,500,Royal Enfield Classic 
2011,6605.11895752201,1,bathinda,10.0,8.2,29500,True,100,Bajaj Platina 
2019,10038.0,1,bathinda,67.0,8.1,48500,False,100,Bajaj CT 
2013,6605.11895752201,1,bathinda,70.0,12.82,29500,True,150,Bajaj Discover 
2007,36486.0,2,bathinda,45.18,13.7,19500,False,150,TVS Apache 
2019,17200.0,1,bangalore,35.374047619047616,19.8,182000,False,350,Royal Enfield Thunderbird X 
2016,6605.11895752201,1,delhi,52.0,15.44,48000,True,160,Honda CB Hornet 
2015,6605.11895752201,1,ahmedabad,35.0,24.16,45000,True,200,Bajaj Pulsar RS
2015,42000.0,1,howrah,53.0,19.0,55000,False,220,Bajaj Avenger Street 
1998,6605.11895752201,1,indore,45.0,7.0,6000,True,100,Bajaj 4S champion 
2018,6605.11895752201,1,bangalore,65.0,15.0,75000,True,150,Bajaj Pulsar 
2019,6605.11895752201,1,pune,42.0,23.2,105000,True,200,Bajaj Pulsar NS
2014,30000.0,1,bangalore,35.0,25.0,105000,False,200,KTM Duke 
2019,6605.11895752201,1,bangalore,58.0,13.0,95000,True,150,Yamaha FZ S V 2.0 
2012,6605.11895752201,1,bangalore,58.0,13.0,53000,True,150,Yamaha FZ16 
2016,6605.11895752201,1,bangalore,45.0,17.3,69000,True,180,TVS Apache RTR 
2018,6605.11895752201,1,bangalore,65.0,10.0,76000,True,125,Honda CB Shine 
2017,16804.314654761907,2,bangalore,52.0,15.44,79000,True,160,Honda CB Hornet 
2017,20000.0,1,bangalore,65.0,17.0,79000,False,180,Bajaj Pulsar 
2020,7000.0,1,bangalore,65.0,10.72,95000,False,125,Honda SP
2019,6000.0,1,bangalore,47.55,13.0,105000,False,150,Yamaha FZ-FI V 3.0 
2017,6605.11895752201,1,bangalore,42.0,23.2,105000,True,200,Bajaj Pulsar NS
2017,16227.0,1,mumbai,35.0,19.8,115000,False,350,Royal Enfield Classic 
2020,7464.0,1,mumbai,35.0,19.8,165000,False,350,Royal Enfield Classic 
2016,14000.0,1,ludhiana,37.0,19.8,135000,False,350,Royal Enfield Bullet 
2017,14062.0,1,mumbai,63.0,14.0,69000,False,150,Suzuki Gixxer 
2018,19240.0,1,mumbai,81.0,8.2,58000,False,179.66,Hero Splendor Plus i3s 
2018,18140.0,1,mumbai,62.73,14.3,115000,False,125,KTM Duke 
2020,5394.0,1,mumbai,40.0,17.03,125000,False,202,Honda Hornet 2.0 
2009,6605.11895752201,1,jalandhar,65.0,14.85,45000,True,150,Bajaj Pulsar 
2016,34300.0,1,bangalore,50.0,14.3,56000,False,150,Bajaj Avenger Street 
2014,6605.11895752201,1,pilibhit,40.0,19.8,155000,True,350,Royal Enfield Standard 
2014,55000.0,1,ghaziabad,40.0,19.0,25000,False,220,Bajaj Avenger 
2018,16000.0,1,delhi,35.0,19.8,135000,False,350,Royal Enfield Classic 
2017,30000.0,1,delhi,75.0,9.0,40000,False,125,Hero Super Splendor 
2019,17000.0,1,delhi,40.0,16.1,98800,False,200,TVS Apache RTR 
2020,6605.11895752201,1,delhi,28.0,39.42,202300,True,400,Bajaj Dominar 
2018,32000.0,1,nagpur,40.0,14.6,65000,False,150,Suzuki Gixxer SF Fi 
2017,6605.11895752201,1,pune,65.0,15.0,57000,True,150,Bajaj Pulsar 
2016,6605.11895752201,1,pune,65.0,15.0,53900,True,150,Bajaj Pulsar 
2014,11930.0,1,navi mumbai,40.0,24.2,43500,False,200,Bajaj Pulsar 
2018,6605.11895752201,1,pune,65.0,15.0,55000,True,150,Bajaj Pulsar 
2016,29000.0,1,delhi,50.0,14.3,50000,False,150,Bajaj Avenger Street 
2010,6605.11895752201,1,pune,65.0,14.85,19000,True,150,Bajaj Pulsar 
2010,22000.0,1,jodhpur,65.0,15.0,19300,False,180,Bajaj Pulsar 
2015,48700.0,1,pune,53.0,19.0,72000,False,220,Bajaj Avenger Street 
2017,6605.11895752201,1,delhi,60.0,15.2,57000,True,160,TVS Apache RTR 
2017,18000.0,1,alipore,38.0,21.0,74500,False,220,Bajaj Pulsar 
2014,6605.11895752201,1,alipore,80.0,9.1,19300,True,100,Bajaj Discover 
2014,22328.0,1,hyderabad,40.0,19.8,110200,False,350,Royal Enfield Thunderbird 
2020,8600.0,1,kolkata,39.0,18.1,109700,False,200,Hero Xtreme 
2019,9000.0,1,noida,35.42940476190476,19.8,156300,False,350,Royal Enfield Thunderbird X 
2010,58000.0,1,jaipur,64.0,13.0,15700,False,135,Bajaj Pulsar 
2018,20000.0,1,secunderabad,40.0,19.8,140000,False,350,Royal Enfield Thunderbird 
2020,6605.11895752201,1,jalandhar,45.0,16.3,95000,True,180,TVS Apache RTR 
2008,28945.0,1,patiala,53.0,14.0,21000,False,150,Hero Hunk 
2019,10400.0,1,dhrangadhra,53.37,15.29,80000,False,160,Bajaj Pulsar NS
2016,17000.0,2,avadi,26.0,42.3,150000,False,390,KTM RC 
2016,15000.0,1,mumbai,53.0,19.0,56648,False,220,Bajaj Avenger Street 
2019,8200.0,1,hyderabad,57.82,13.0,90000,False,150,Yamaha FZS-FI V 3.0 
2020,145990.0,1,sri ganganagar,62.49,10.72,30000,False,125,Honda SP
2016,13000.0,1,chennai,25.0,27.2,120000,False,500,Royal Enfield Thunderbird 
2016,96000.0,1,delhi,38.0,21.0,52000,False,220,Bajaj Pulsar 
2018,62000.0,3,pali,38.0,21.0,59000,False,220,Bajaj Pulsar 
2014,22000.0,2,palampur,40.0,19.8,75000,False,350,Royal Enfield Thunderbird 
2013,60000.0,2,chandigarh,18.0,65.0,545000,False,151.9,Harley-Davidson Street Bob 
2017,26000.0,1,baleshwar,35.0,19.8,120000,False,350,Royal Enfield Classic 
2016,96054.21,4,kotputli,37.0,19.8,73500,True,350,Royal Enfield Standard 
2013,6605.11895752201,1,delhi,65.0,14.85,29200,True,150,Bajaj Pulsar 
2019,14000.0,1,bangalore,62.0,11.8,72625,False,125,Bajaj Pulsar 
2010,38000.0,1,chandigarh,35.0,19.8,58050,False,350,Royal Enfield Thunderbird 
2016,28000.0,1,jodhpur,65.0,17.0,53800,False,180,Bajaj Pulsar 
2011,6605.11895752201,1,alipore,60.0,15.2,32000,True,160,TVS Apache RTR 
2017,26000.0,1,delhi,35.0,19.8,123000,False,350,Royal Enfield Classic 
2011,23270.0,1,pune,32.0,27.2,101700,False,500,Royal Enfield Classic 
2015,58000.0,1,panruti,35.0,25.0,95000,False,200,KTM Duke 
2016,23000.0,2,samana,57.0,11.8,35000,False,150,Bajaj V15 
2013,19000.0,1,jaipur,65.0,12.33,21000,False,125,Bajaj Discover 
2017,6605.11895752201,1,alipore,45.0,17.2,59000,True,180,TVS Apache RTR 
2016,6605.11895752201,1,alipore,45.0,17.3,56000,True,180,TVS Apache RTR 
2020,6605.11895752201,1,mumbai,55.0,13.8,87548,True,150,Bajaj Pulsar 
2019,6605.11895752201,1,howrah,40.0,20.2,95000,True,200,TVS Apache RTR 
2017,20000.0,1,mumbai,53.0,19.0,53668,False,220,Bajaj Avenger Street 
2016,17465.0,1,bangalore,5.0,8.2,37462,False,100,Hero Passion Pro 
2016,89000.0,3,delhi,65.0,17.0,35000,False,180,Bajaj Pulsar 
2012,70000.0,1,salem,40.0,19.8,85000,False,350,Royal Enfield Thunderbird 
2017,25000.0,1,noida,55.0,9.0,42000,False,125,Hero Glamour Fi 
2019,5000.0,1,meerut,35.39404761904762,19.8,157300,False,350,Royal Enfield Thunderbird X 
2018,95000.0,2,pali,60.0,16.1,60000,False,160,TVS Apache RTR 
2014,16637.0,1,bangalore,35.0,19.8,100000,False,350,Royal Enfield Classic 
2017,34000.0,3,delhi,38.0,21.0,55300,False,220,Bajaj Pulsar 
2019,71000.0,1,delhi,65.0,17.0,60800,False,180,Bajaj Pulsar 
2014,6605.11895752201,1,gaya,80.0,9.100000000000016,30000,True,100,Bajaj Discover 
2008,24000.0,1,delhi,53.0,19.0,16000,False,200,Bajaj Avenger 
2012,6605.11895752201,1,pali,42.0,23.17,27000,True,200,Bajaj Pulsar 
2017,85000.0,1,delhi,38.0,21.0,57000,False,220,Bajaj Pulsar 
2012,25000.0,1,delhi,38.0,21.0,31000,False,220,Bajaj Pulsar 
2017,16804.314654761907,2,delhi,42.0,23.2,56100,True,200,Bajaj Pulsar NS
2021,7500.0,1,vellore,52.34,18.23,164000,False,150,Yamaha MT-15 
2017,6605.11895752201,1,jaipur,42.0,23.2,72000,True,200,Bajaj Pulsar NS
2011,6605.11895752201,1,mumbai,65.0,14.85,23600,True,150,Bajaj Pulsar 
2013,16804.314654761907,2,guntur,65.0,10.0,40000,True,125,Honda CB Shine 
2017,18721.0,1,pune,35.0,24.8,121000,False,149.5,UM Renegade Commando 
2018,12000.0,1,gurgaon,40.0,14.6,60000,False,150,Suzuki Gixxer SF Fi 
2018,12282.0,1,delhi,35.0,19.8,142000,False,350,Royal Enfield Classic 
2019,8384.0,1,delhi,25.0,19.8,137000,False,350,Royal Enfield Electra 
2017,11831.0,1,delhi,35.0,19.8,129000,False,350,Royal Enfield Classic 
2016,25558.0,1,delhi,25.0,26.1,110000,False,500,Royal Enfield Standard 
2016,6605.11895752201,1,pune,58.0,13.0,60000,True,150,Yamaha FZ 
2015,78000.0,1,jaipur,40.0,24.2,59600,False,200,Bajaj Pulsar NS
2015,30000.0,1,chennai,40.0,19.8,100000,False,350,Royal Enfield Thunderbird 
2020,59000.0,4,pune,65.0,17.0,55000,False,180,Bajaj Pulsar 
2019,11233.0,1,24 pargana,52.0,12.9,70000,False,150,Yamaha FZS FI 
2019,77000.0,2,delhi,52.07,15.29,55900,False,160,Bajaj Pulsar NS
2019,89000.0,1,jaipur,65.0,17.0,61000,False,180,Bajaj Pulsar 
2012,4000.0,1,jaipur,65.0,12.33,19900,False,125,Bajaj Discover 
2015,46453.0,1,bangalore,55.0,8.2,32100,False,100,Hero Splendor iSmart 
2020,96054.21,4,delhi,65.0,13.8,41200,True,150,Bajaj Pulsar 
2017,8500.0,1,hyderabad,35.0,25.0,120000,False,149.5,UM Renegade Commando Classic 
2017,25360.826666666664,3,delhi,40.0,20.7,56000,True,200,TVS Apache RTR 
2016,10000.0,1,delhi,40.0,19.8,90000,False,350,Royal Enfield Thunderbird 
2015,36000.0,1,delhi,40.0,19.8,88000,False,350,Royal Enfield Thunderbird 
2019,5000.0,1,murshidabad,28.78,27.2,185000,False,500,Royal Enfield Thunderbird X 
2010,9800.0,1,pali,65.0,15.0,20000,False,180,Bajaj Pulsar 
2016,6605.11895752201,1,delhi,35.0,24.5,80000,True,200,Bajaj Pulsar RS
2016,13500.0,1,gurgaon,50.0,14.3,45000,False,150,Bajaj Avenger Street 
2012,19000.0,1,jaipur,65.0,12.33,19500,False,125,Bajaj Discover 
2021,16785.0,1,kolkata,60.0,15.6,88275,False,160,TVS Apache RTR 
2019,26000.0,1,naihati,57.0,11.8,47000,False,150,Bajaj V15 
2019,13000.0,1,sambalpur,35.0,24.6,98000,False,200,KTM Duke 
2017,6605.11895752201,1,pune,28.0,34.5,100000,True,400,Bajaj Dominar 
2020,419.0,1,chennai,28.81,27.0,165000,False,295,Jawa Forty Two Dual ABS 
2017,92000.0,1,delhi,38.0,21.0,56000,False,220,Bajaj Pulsar 
2018,17200.0,2,mumbai,26.0,42.3,150000,False,390,KTM RC 
2016,2393.0,1,delhi,32.0,27.2,120000,False,500,Royal Enfield Classic 
2016,6605.11895752201,1,ahmedabad,35.0,24.5,85000,True,200,Bajaj Pulsar RS
2018,11000.0,1,ahmedabad,80.43,9.3,44500,False,110,Hero Passion Pro 
2019,21511.0,1,delhi,57.36,13.0,70000,False,150,Yamaha FZS-FI V 3.0 
2019,21000.0,1,tuticorin,35.0,19.0,75000,False,220,Bajaj Avenger Cruise 
2019,16900.0,1,pune,52.85,15.29,83300,False,160,Bajaj Pulsar NS
2017,25000.0,1,ahmedabad,45.0,14.3,45000,False,150,Bajaj Avenger Street 
2014,6605.11895752201,1,alipore,65.0,14.85,38000,True,150,Bajaj Pulsar 
2017,35000.0,1,delhi,57.0,11.8,28000,False,150,Bajaj V15 
2016,39000.0,2,hyderabad,53.0,19.0,46000,False,220,Bajaj Avenger Street 
2018,6200.0,1,chennai,45.0,15.3,68500,False,180,Bajaj Avenger Street 
2015,46000.0,1,visakhapatnam,35.0,19.8,110000,False,350,Royal Enfield Classic 
2018,2438.0,1,delhi,26.0,42.3,200000,False,390,KTM RC 
2016,6605.11895752201,1,pilibhit,65.0,10.0,32250,True,125,Honda CB ShineSP 
2013,38121.0,2,pune,40.0,19.8,85000,False,350,Royal Enfield Thunderbird 
2020,8000.0,1,kolkata,40.0,18.3,160000,False,150,Yamaha YZF-R15 V3 
2019,6605.11895752201,1,kolkata,40.0,20.7,78000,True,200,TVS Apache RTR 
2012,6605.11895752201,1,pune,65.0,14.85,27500,True,150,Bajaj Pulsar 
2017,15200.0,1,gurgaon,57.0,11.8,32000,False,150,Bajaj V15 
2019,11200.0,1,bangalore,22.0,33.0,190000,False,310,TVS Apache RR
2014,6605.11895752201,1,hyderabad,65.0,10.0,49000,True,125,Honda CB Shine 
2015,6605.11895752201,1,mumbai,58.0,13.0,48000,True,150,Yamaha FZ S V 2.0 
2018,18500.0,1,lucknow,26.0,42.3,175000,False,390,KTM RC 
2013,13800.0,1,ahmedabad,40.0,19.0,45000,False,220,Bajaj Avenger 
2019,14000.0,1,delhi,55.0,8.25,48500,False,100,Hero HF Deluxe iBS Black self Alloy 
2018,13000.0,1,navi mumbai,35.0,19.8,130000,False,350,Royal Enfield Classic 
2014,12000.0,1,mumbai,40.0,24.2,44200,False,200,Bajaj Pulsar 
2015,6605.11895752201,1,mumbai,42.0,23.2,51000,True,200,Bajaj Pulsar AS
2016,15000.0,1,gurgaon,5.0,8.2,30000,False,100,Hero Passion Pro 
1998,16804.314654761907,2,jalandhar,30.0,18.0,62000,True,350,Royal Enfield Standard 
2019,25250.0,1,ahmedabad,60.0,16.1,90100,False,160,TVS Apache RTR 
2007,81455.0,1,varanasi,5.0,8.2,20000,False,100,Hero Passion Pro 
2018,61000.0,3,pune,38.0,21.0,60000,False,220,Bajaj Pulsar 
2019,6605.11895752201,1,kolkata,84.0,8.25,67000,True,110,Honda Dream Yuga 
2015,42344.0,1,bangalore,84.0,8.2,32200,False,100,Hero Passion Pro 
2019,15537.0,1,bangalore,60.0,16.1,78000,False,160,TVS Apache RTR 
2010,16804.314654761907,2,chennai,65.0,14.85,25000,True,150,Bajaj Pulsar 
2020,96054.21,4,jaipur,65.0,13.8,49000,True,150,Bajaj Pulsar 
2001,30110.0,1,bangalore,45.0,7.44,25000,False,100,Hero Splendor 
2011,6605.11895752201,1,bangalore,65.0,14.85,22800,True,150,Bajaj Pulsar 
2016,25700.0,1,ahmedabad,42.0,16.7,65000,False,150,Yamaha YZF-R15 2.0 
2013,25000.0,2,rajkot,42.0,16.7,59520,False,150,Yamaha YZF-R15 2.0 
2013,12070.0,1,delhi,42.0,16.0,60000,False,150,Yamaha YZF-R15 
2019,3595.0,1,bangalore,35.0,25.1,185000,False,200,KTM RC 
2018,8500.0,1,thane,40.0,19.8,140800,False,350,Royal Enfield Thunderbird 
2011,40000.0,1,mumbai,40.0,17.0,35000,False,223,Hero Karizma R 
2016,6605.11895752201,1,panvel,38.0,18.28,80000,True,150,Honda CBR 
2019,8748.0,1,mumbai,35.05940476190476,19.8,167700,False,350,Royal Enfield Thunderbird X 
2013,6605.11895752201,1,chennai,38.0,26.15,79000,True,250,Honda CBR 
2015,38000.0,1,chinchwad,35.0,19.8,120000,False,350,Royal Enfield Classic 
2017,18000.0,1,delhi,38.0,21.0,69569,False,220,Bajaj Pulsar 
2015,68000.0,1,jaipur,38.0,21.0,53100,False,220,Bajaj Pulsar 
2017,25360.826666666664,3,jaipur,42.0,23.2,60300,True,200,Bajaj Pulsar NS
2020,5000.0,1,rajkot,35.0,19.8,200000,False,350,Royal Enfield Classic 
2020,7103.0,1,delhi,40.0,18.7,143000,False,150,Yamaha YZF-R15 V3 
2019,10000.0,1,gurgaon,45.0,14.3,70000,False,220,Bajaj Avenger Street 
2016,75000.0,1,jaipur,35.0,19.0,58000,False,220,Bajaj Avenger Cruise 
2008,16000.0,1,gurgaon,45.0,17.0,9150,False,180,Bajaj  Pulsar 
2014,26000.0,1,jaipur,65.0,12.33,22500,False,125,Bajaj Discover 
2018,6605.11895752201,1,hyderabad,84.0,8.25,43000,True,110,Honda Dream Yuga 
2015,14321.0,1,delhi,32.0,27.2,110000,False,500,Royal Enfield Classic 
2016,16950.0,1,thane,35.0,19.8,125000,False,350,Royal Enfield Classic 
2021,600.0,1,hyderabad,40.0,14.6,140000,False,150,Suzuki Gixxer SF 
2012,29000.0,1,mumbai,55.0,14.0,30000,False,150,Hero Hunk Rear Disc 
2016,18302.0,1,delhi,32.0,27.2,115000,False,500,Royal Enfield Classic 
2010,6605.11895752201,1,mohali,65.0,11.0,20000,True,125,Honda CBF Stunner 
2013,6605.11895752201,1,jaipur,65.0,14.85,31000,True,150,Bajaj Pulsar 
2017,37000.0,1,lucknow,32.0,24.5,170000,False,410,Royal Enfield Himalayan 
2014,17000.0,1,rajkot,35.0,19.8,107500,False,350,Royal Enfield Classic 
2016,38150.0,1,mumbai,65.0,17.0,45000,False,180,Bajaj Pulsar 
2020,2000.0,1,gurgaon,28.79,30.0,180000,False,330,Jawa Perak 
2015,60000.0,1,hyderabad,63.0,14.0,45000,False,150,Suzuki Gixxer 
2015,18000.0,1,delhi,35.0,19.8,85000,False,350,Royal Enfield Classic 
2018,28331.0,1,delhi,40.0,19.0,80000,False,220,Bajaj Avenger 
2011,18895.0,1,kolkata,45.0,8.25,20000,False,100,Hero Honda Splendor 
2013,28000.0,1,ahmedabad,35.0,19.8,104600,False,350,Royal Enfield Classic 
2016,25678.0,1,bangalore,5.0,8.2,35400,False,100,Hero Passion Pro 
2020,6605.11895752201,1,delhi,96.0,7.79,58000,True,100,Bajaj Platina Alloy ES 
2018,16000.0,1,ghaziabad,29.68,18.7,110200,False,149.5,Yamaha YZF-R15 V3 MOTO GP EDITION 
2016,49111.0,1,durgapur,35.0,19.8,120500,False,350,Royal Enfield Classic 
2017,5947.0,1,chennai,53.0,19.0,80000,False,220,Bajaj Avenger Street 
2019,25360.826666666664,3,ajmer,40.0,20.7,62000,True,200,TVS Apache RTR 
2016,6605.11895752201,1,bangalore,65.0,10.0,39797,True,125,Honda CB Shine 
2018,6605.11895752201,1,delhi,37.0,19.8,120000,True,350,Royal Enfield Standard 
2019,24000.0,1,delhi,52.88,15.29,78000,False,160,Bajaj Pulsar NS
2020,3300.0,1,delhi,22.0,33.0,260000,False,310,TVS Apache RR
